발역코드,발역명,착역코드,착역명,거리(km),수도권내,수도권외,공항철도,T2,운임(Card),서울전용정기권,정기권구간
4310,청계산입구,1852,태평,14.6,14.6,,,0,"1,350",N,9단계
4310,청계산입구,1853,모란,13.7,13.7,,,0,"1,350",N,9단계
4310,청계산입구,1854,야탑,11.4,11.4,,,0,"1,350",N,9단계
4310,청계산입구,1860,이매,9.7,9.7,,,0,"1,250",N,9단계
4310,청계산입구,1855,서현,11.1,11.1,,,0,"1,350",N,9단계
4310,청계산입구,1856,수내,12.2,12.2,,,0,"1,350",N,9단계
4310,청계산입구,1857,정자,11.3,11.3,,,0,"1,350",N,9단계
4310,청계산입구,1858,미금,13.1,13.1,,,0,"1,350",N,9단계
4310,청계산입구,1859,오리,14.2,14.2,,,0,"1,350",N,9단계
4310,청계산입구,1862,죽전,16.0,16.0,,,0,"1,450",N,9단계
4310,청계산입구,1861,보정,17.3,17.3,,,0,"1,450",N,9단계
4310,청계산입구,1863,구성,18.9,18.9,,,0,"1,450",N,9단계
4310,청계산입구,1864,신갈,20.5,20.5,,,0,"1,550",N,9단계
4310,청계산입구,1865,기흥,21.9,21.9,,,0,"1,550",N,9단계
4310,청계산입구,1866,상갈,23.8,23.8,,,0,"1,550",N,9단계
4310,청계산입구,1867,청명,26.6,26.6,,,0,"1,650",N,9단계
4310,청계산입구,1868,영통,27.7,27.7,,,0,"1,650",N,9단계
4310,청계산입구,1869,망포,29.2,29.2,,,0,"1,650",N,9단계
4310,청계산입구,1870,매탄권선,31.0,31.0,,,0,"1,750",N,9단계
4310,청계산입구,1871,수원시청,32.4,32.4,,,0,"1,750",N,9단계
4310,청계산입구,1872,매교,33.8,33.8,,,0,"1,750",N,9단계
4310,청계산입구,1873,고색,38.0,38.0,,,0,"1,850",N,9단계
4310,청계산입구,1874,오목천,39.6,39.6,,,0,"1,850",N,9단계
4310,청계산입구,1875,어천,44.7,44.7,,,0,"1,950",N,9단계
4310,청계산입구,1876,야목,47.3,47.3,,,0,"2,050",N,9단계
4310,청계산입구,1877,사리,42.6,42.6,,,0,"1,950",N,9단계
4310,청계산입구,1878,달월,53.1,53.1,,,0,"2,150",N,9단계
4310,청계산입구,1879,월곶,51.6,51.6,,,0,"2,150",N,9단계
4310,청계산입구,1880,소래포구,50.3,50.3,,,0,"2,150",N,9단계
4310,청계산입구,1881,인천논현,49.3,49.3,,,0,"2,050",N,9단계
4310,청계산입구,1882,호구포,48.0,48.0,,,0,"2,050",N,9단계
4310,청계산입구,1883,남동인더스파크,46.7,46.7,,,0,"2,050",N,9단계
4310,청계산입구,1884,원인재,45.7,45.7,,,0,"2,050",N,9단계
4310,청계산입구,1885,연수,46.6,46.6,,,0,"2,050",N,9단계
4310,청계산입구,1886,송도,49.3,49.3,,,0,"2,050",N,9단계
4310,청계산입구,1888,인하대,51.7,51.7,,,0,"2,150",N,9단계
4310,청계산입구,1889,숭의,50.4,50.4,,,0,"2,150",N,9단계
4310,청계산입구,1890,신포,48.9,48.9,,,0,"2,050",N,9단계
4310,청계산입구,1891,인천,47.8,47.8,,,0,"2,050",N,9단계
4310,청계산입구,1949,지축,29.7,29.7,,,0,"1,650",N,9단계
4310,청계산입구,1950,삼송,31.4,31.4,,,0,"1,750",N,9단계
4310,청계산입구,1948,원흥,33.5,33.5,,,0,"1,750",N,9단계
4310,청계산입구,1951,원당,36.4,36.4,,,0,"1,850",N,9단계
4310,청계산입구,1952,화정,37.1,37.1,,,0,"1,850",N,9단계
4310,청계산입구,1953,대곡,35.0,35.0,,,0,"1,750",N,9단계
4310,청계산입구,1954,백석,37.5,37.5,,,0,"1,850",N,9단계
4310,청계산입구,1955,마두,38.9,38.9,,,0,"1,850",N,9단계
4310,청계산입구,1956,정발산,39.8,39.8,,,0,"1,850",N,9단계
4310,청계산입구,1957,주엽,41.4,41.4,,,0,"1,950",N,9단계
4310,청계산입구,1958,대화,42.8,42.8,,,0,"1,950",N,9단계
4310,청계산입구,1251,서울역(경의선),28.4,28.4,,,0,"1,650",N,9단계
4310,청계산입구,1252,신촌(경의선),25.3,25.3,,,0,"1,650",N,9단계
4310,청계산입구,1261,효창공원앞,17.2,17.2,,,0,"1,450",N,9단계
4310,청계산입구,1262,공덕,18.1,18.1,,,0,"1,450",N,9단계
4310,청계산입구,1263,서강,20.0,20.0,,,0,"1,450",N,9단계
4310,청계산입구,1264,홍대입구,20.9,20.9,,,0,"1,550",N,9단계
4310,청계산입구,1265,가좌,22.6,22.6,,,0,"1,550",N,9단계
4310,청계산입구,1266,디지털미디어시티,24.3,24.3,,,0,"1,550",N,9단계
4310,청계산입구,1267,수색,24.9,24.9,,,0,"1,550",N,9단계
4310,청계산입구,1268,화전,28.3,28.3,,,0,"1,650",N,9단계
4310,청계산입구,1269,강매,30.8,30.8,,,0,"1,750",N,9단계
4310,청계산입구,1270,행신,31.7,31.7,,,0,"1,750",N,9단계
4310,청계산입구,1271,능곡,33.2,33.2,,,0,"1,750",N,9단계
4310,청계산입구,1272,곡산,36.7,36.7,,,0,"1,850",N,9단계
4310,청계산입구,1273,백마,38.3,38.3,,,0,"1,850",N,9단계
4310,청계산입구,1274,풍산,40.0,40.0,,,0,"1,850",N,9단계
4310,청계산입구,1275,일산,41.9,41.9,,,0,"1,950",N,9단계
4310,청계산입구,1276,탄현,43.6,43.6,,,0,"1,950",N,9단계
4310,청계산입구,1277,야당,45.7,45.7,,,0,"2,050",N,9단계
4310,청계산입구,1278,운정,47.2,47.2,,,0,"2,050",N,9단계
4310,청계산입구,1279,금릉,50.3,50.3,,,0,"2,150",N,9단계
4310,청계산입구,1280,금촌,52.4,52.4,,,0,"2,150",N,9단계
4310,청계산입구,1282,월롱,56.5,56.5,,,0,"2,150",N,9단계
4310,청계산입구,1283,파주,58.7,58.7,,,0,"2,250",N,9단계
4310,청계산입구,1284,문산,63.1,63.1,,,0,"2,250",N,9단계
4310,청계산입구,1285,임진강,69.1,69.1,,,0,"2,350",N,10단계
4310,청계산입구,1311,신내,22.5,22.5,,,0,"1,550",N,9단계
4310,청계산입구,1312,갈매,25.1,25.1,,,0,"1,650",N,9단계
4310,청계산입구,1313,별내,26.5,26.5,,,0,"1,650",N,9단계
4310,청계산입구,1314,퇴계원,28.1,28.1,,,0,"1,650",N,9단계
4310,청계산입구,1315,사릉,31.4,31.4,,,0,"1,750",N,9단계
4310,청계산입구,1316,금곡,35.0,35.0,,,0,"1,750",N,9단계
4310,청계산입구,1317,평내호평,39.0,39.0,,,0,"1,850",N,9단계
4310,청계산입구,1318,천마산,43.2,43.2,,,0,"1,950",N,9단계
4310,청계산입구,1319,마석,45.4,45.4,,,0,"2,050",N,9단계
4310,청계산입구,1320,대성리,52.8,52.8,,,0,"2,150",N,9단계
4310,청계산입구,1321,청평,60.3,60.3,,,0,"2,250",N,9단계
4310,청계산입구,1322,상천,65.1,65.1,,,0,"2,250",N,9단계
4310,청계산입구,1323,가평,72.2,72.2,,,0,"2,350",N,10단계
4310,청계산입구,1324,굴봉산,76.9,72.2,4.7,,0,"2,550",N,12단계
4310,청계산입구,1325,백양리,79.8,72.2,7.6,,0,"2,550",N,12단계
4310,청계산입구,1326,강촌,85.1,72.2,12.9,,0,"2,750",N,14단계
4310,청계산입구,1327,김유정,92.5,72.2,20.3,,0,"2,950",N,16단계
4310,청계산입구,1328,남춘천,98.4,72.2,26.2,,0,"3,050",N,17단계
4310,청계산입구,1329,춘천,101.1,72.2,28.9,,0,"3,150",N,18단계
4310,청계산입구,1501,판교,8.2,8.2,,,0,"1,250",N,9단계
4310,청계산입구,1502,이매,9.7,9.7,,,0,"1,250",N,9단계
4310,청계산입구,1503,삼동,16.6,16.6,,,0,"1,450",N,9단계
4310,청계산입구,1504,경기광주,21.5,21.5,,,0,"1,550",N,9단계
4310,청계산입구,1505,초월,26.5,26.5,,,0,"1,650",N,9단계
4310,청계산입구,1506,곤지암,31.4,31.4,,,0,"1,750",N,9단계
4310,청계산입구,1507,신둔도예촌,38.3,38.3,,,0,"1,850",N,9단계
4310,청계산입구,1508,이천,45.7,45.7,,,0,"2,050",N,9단계
4310,청계산입구,1509,부발,50.2,50.2,,,0,"2,150",N,9단계
4310,청계산입구,1510,세종대왕릉,57.6,57.6,,,0,"2,150",N,9단계
4310,청계산입구,1511,여주,63.0,63.0,,,0,"2,250",N,9단계
4310,청계산입구,4804,소사,29.2,29.2,,,0,"1,650",N,9단계
4310,청계산입구,4805,소새울,30.9,30.9,,,0,"1,750",N,9단계
4310,청계산입구,4806,시흥대야,33.0,33.0,,,0,"1,750",N,9단계
4310,청계산입구,4807,신천,34.4,34.4,,,0,"1,750",N,9단계
4310,청계산입구,4808,신현,37.7,37.7,,,0,"1,850",N,9단계
4310,청계산입구,4809,시흥시청,41.3,41.3,,,0,"1,950",N,9단계
4310,청계산입구,4810,시흥능곡,42.6,42.6,,,0,"1,950",N,9단계
4310,청계산입구,4811,달미,45.0,45.0,,,0,"1,950",N,9단계
4310,청계산입구,4812,선부,46.6,46.6,,,0,"2,050",N,9단계
4310,청계산입구,4813,초지,44.9,44.9,,,0,"1,950",N,9단계
4310,청계산입구,4814,원곡,46.3,46.3,,,0,"2,050",N,9단계
4310,청계산입구,4815,원시,47.8,47.8,,,0,"2,050",N,9단계
4310,청계산입구,0150,서울역,17.5,17.5,,,0,"1,450",N,9단계
4310,청계산입구,0151,시청,17.4,17.4,,,0,"1,450",N,9단계
4310,청계산입구,0152,종각,17.3,17.3,,,0,"1,450",N,9단계
4310,청계산입구,0153,종로3가,16.5,16.5,,,0,"1,450",N,9단계
4310,청계산입구,0154,종로5가,16.8,16.8,,,0,"1,450",N,9단계
4310,청계산입구,0155,동대문,16.0,16.0,,,0,"1,450",N,9단계
4310,청계산입구,0159,동묘앞,15.7,15.7,,,0,"1,450",N,9단계
4310,청계산입구,0156,신설동,16.4,16.4,,,0,"1,450",N,9단계
4310,청계산입구,0157,제기동,17.3,17.3,,,0,"1,450",N,9단계
4310,청계산입구,0158,청량리(지하),17.0,17.0,,,0,"1,450",N,9단계
4310,청계산입구,0201,시청,17.4,17.4,,,0,"1,450",N,9단계
4310,청계산입구,0202,을지로입구,16.7,16.7,,,0,"1,450",N,9단계
4310,청계산입구,0203,을지로3가,15.9,15.9,,,0,"1,450",N,9단계
4310,청계산입구,0204,을지로4가,16.2,16.2,,,0,"1,450",N,9단계
4310,청계산입구,0205,동대문역사문화공원,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,0206,신당,15.1,15.1,,,0,"1,450",N,9단계
4310,청계산입구,0207,상왕십리,15.4,15.4,,,0,"1,450",N,9단계
4310,청계산입구,0208,왕십리,14.6,14.6,,,0,"1,350",N,9단계
4310,청계산입구,0209,한양대,15.6,15.6,,,0,"1,450",N,9단계
4310,청계산입구,0210,뚝섬,15.4,15.4,,,0,"1,450",N,9단계
4310,청계산입구,0211,성수,14.6,14.6,,,0,"1,350",N,9단계
4310,청계산입구,0212,건대입구,13.4,13.4,,,0,"1,350",N,9단계
4310,청계산입구,0213,구의,15.0,15.0,,,0,"1,350",N,9단계
4310,청계산입구,0214,강변,15.5,15.5,,,0,"1,450",N,9단계
4310,청계산입구,0215,잠실나루,13.7,13.7,,,0,"1,350",N,9단계
4310,청계산입구,0216,잠실,12.7,12.7,,,0,"1,350",N,9단계
4310,청계산입구,0217,신천,11.5,11.5,,,0,"1,350",N,9단계
4310,청계산입구,0218,종합운동장,10.3,10.3,,,0,"1,350",N,9단계
4310,청계산입구,0219,삼성,9.3,9.3,,,0,"1,250",N,9단계
4310,청계산입구,0220,선릉,8.0,8.0,,,0,"1,250",N,9단계
4310,청계산입구,0221,역삼,6.8,6.8,,,0,"1,250",N,9단계
4310,청계산입구,0222,강남,6.0,6.0,,,0,"1,250",N,9단계
4310,청계산입구,0223,교대,7.2,7.2,,,0,"1,250",N,9단계
4310,청계산입구,0224,서초,7.9,7.9,,,0,"1,250",N,9단계
4310,청계산입구,0225,방배,9.6,9.6,,,0,"1,250",N,9단계
4310,청계산입구,0226,사당,11.2,11.2,,,0,"1,350",N,9단계
4310,청계산입구,0227,낙성대,12.9,12.9,,,0,"1,350",N,9단계
4310,청계산입구,0228,서울대입구,13.9,13.9,,,0,"1,350",N,9단계
4310,청계산입구,0229,봉천,14.9,14.9,,,0,"1,350",N,9단계
4310,청계산입구,0230,신림,16.0,16.0,,,0,"1,450",N,9단계
4310,청계산입구,0231,신대방,17.8,17.8,,,0,"1,450",N,9단계
4310,청계산입구,0232,구로디지털단지,18.9,18.9,,,0,"1,450",N,9단계
4310,청계산입구,0233,대림,20.0,20.0,,,0,"1,450",N,9단계
4310,청계산입구,0234,신도림,19.7,19.7,,,0,"1,450",N,9단계
4310,청계산입구,0235,문래,20.1,20.1,,,0,"1,550",N,9단계
4310,청계산입구,0236,영등포구청,19.2,19.2,,,0,"1,450",N,9단계
4310,청계산입구,0237,당산,19.3,19.3,,,0,"1,450",N,9단계
4310,청계산입구,0238,합정,21.3,21.3,,,0,"1,550",N,9단계
4310,청계산입구,0239,홍대입구,20.9,20.9,,,0,"1,550",N,9단계
4310,청계산입구,0240,신촌(지하),21.0,21.0,,,0,"1,550",N,9단계
4310,청계산입구,0241,이대,20.2,20.2,,,0,"1,550",N,9단계
4310,청계산입구,0242,아현,19.3,19.3,,,0,"1,450",N,9단계
4310,청계산입구,0243,충정로,18.5,18.5,,,0,"1,450",N,9단계
4310,청계산입구,0244,용답,16.9,16.9,,,0,"1,450",N,9단계
4310,청계산입구,0245,신답,17.9,17.9,,,0,"1,450",N,9단계
4310,청계산입구,0250,용두,17.6,17.6,,,0,"1,450",N,9단계
4310,청계산입구,0246,신설동,16.4,16.4,,,0,"1,450",N,9단계
4310,청계산입구,0247,도림천,20.7,20.7,,,0,"1,550",N,9단계
4310,청계산입구,0248,양천구청,22.4,22.4,,,0,"1,550",N,9단계
4310,청계산입구,0249,신정네거리,24.3,24.3,,,0,"1,550",N,9단계
4310,청계산입구,0309,지축,29.7,29.7,,,0,"1,650",N,9단계
4310,청계산입구,0310,구파발,28.2,28.2,,,0,"1,650",N,9단계
4310,청계산입구,0311,연신내,26.2,26.2,,,0,"1,650",N,9단계
4310,청계산입구,0312,불광,24.9,24.9,,,0,"1,550",N,9단계
4310,청계산입구,0313,녹번,23.8,23.8,,,0,"1,550",N,9단계
4310,청계산입구,0314,홍제,22.2,22.2,,,0,"1,550",N,9단계
4310,청계산입구,0315,무악재,21.3,21.3,,,0,"1,550",N,9단계
4310,청계산입구,0316,독립문,20.2,20.2,,,0,"1,550",N,9단계
4310,청계산입구,0317,경복궁,18.6,18.6,,,0,"1,450",N,9단계
4310,청계산입구,0318,안국,17.5,17.5,,,0,"1,450",N,9단계
4310,청계산입구,0319,종로3가,16.5,16.5,,,0,"1,450",N,9단계
4310,청계산입구,0320,을지로3가,15.9,15.9,,,0,"1,450",N,9단계
4310,청계산입구,0321,충무로,15.2,15.2,,,0,"1,450",N,9단계
4310,청계산입구,0322,동대입구,14.3,14.3,,,0,"1,350",N,9단계
4310,청계산입구,0323,약수,13.6,13.6,,,0,"1,350",N,9단계
4310,청계산입구,0324,금호,12.8,12.8,,,0,"1,350",N,9단계
4310,청계산입구,0325,옥수,12.0,12.0,,,0,"1,350",N,9단계
4310,청계산입구,0326,압구정,9.9,9.9,,,0,"1,250",N,9단계
4310,청계산입구,0327,신사,8.4,8.4,,,0,"1,250",N,9단계
4310,청계산입구,0328,잠원,9.3,9.3,,,0,"1,250",N,9단계
4310,청계산입구,0329,고속터미널,8.8,8.8,,,0,"1,250",N,9단계
4310,청계산입구,0330,교대,7.2,7.2,,,0,"1,250",N,9단계
4310,청계산입구,0331,남부터미널,6.3,6.3,,,0,"1,250",N,9단계
4310,청계산입구,0332,양재,4.5,4.5,,,0,"1,250",N,9단계
4310,청계산입구,0333,매봉,5.7,5.7,,,0,"1,250",N,9단계
4310,청계산입구,0334,도곡,6.5,6.5,,,0,"1,250",N,9단계
4310,청계산입구,0335,대치,7.3,7.3,,,0,"1,250",N,9단계
4310,청계산입구,0336,학여울,8.1,8.1,,,0,"1,250",N,9단계
4310,청계산입구,0337,대청,9.0,9.0,,,0,"1,250",N,9단계
4310,청계산입구,0338,일원,10.2,10.2,,,0,"1,350",N,9단계
4310,청계산입구,0339,수서,11.4,11.4,,,0,"1,350",N,9단계
4310,청계산입구,0340,가락시장,12.8,12.8,,,0,"1,350",N,9단계
4310,청계산입구,0341,경찰병원,13.6,13.6,,,0,"1,350",N,9단계
4310,청계산입구,0342,오금,14.4,14.4,,,0,"1,350",N,9단계
4310,청계산입구,0405,진접,42.8,42.8,,,0,"1,950",N,9단계
4310,청계산입구,0406,오남,40.7,40.7,,,0,"1,950",N,9단계
4310,청계산입구,0408,별내별가람,33.0,33.0,,,0,"1,750",N,9단계
4310,청계산입구,0409,당고개,28.6,28.6,,,0,"1,650",N,9단계
4310,청계산입구,0410,상계,27.4,27.4,,,0,"1,650",N,9단계
4310,청계산입구,0411,노원,26.4,26.4,,,0,"1,650",N,9단계
4310,청계산입구,0412,창동,26.0,26.0,,,0,"1,650",N,9단계
4310,청계산입구,0413,쌍문,25.4,25.4,,,0,"1,650",N,9단계
4310,청계산입구,0414,수유,23.9,23.9,,,0,"1,550",N,9단계
4310,청계산입구,0415,미아,22.5,22.5,,,0,"1,550",N,9단계
4310,청계산입구,0416,미아삼거리,21.0,21.0,,,0,"1,550",N,9단계
4310,청계산입구,0417,길음,19.7,19.7,,,0,"1,450",N,9단계
4310,청계산입구,0418,성신여대입구,18.3,18.3,,,0,"1,450",N,9단계
4310,청계산입구,0419,한성대입구,18.4,18.4,,,0,"1,450",N,9단계
4310,청계산입구,0420,혜화,17.5,17.5,,,0,"1,450",N,9단계
4310,청계산입구,0421,동대문,16.0,16.0,,,0,"1,450",N,9단계
4310,청계산입구,0422,동대문역사문화공원,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,0423,충무로,15.2,15.2,,,0,"1,450",N,9단계
4310,청계산입구,0424,명동,15.9,15.9,,,0,"1,450",N,9단계
4310,청계산입구,0425,회현,16.6,16.6,,,0,"1,450",N,9단계
4310,청계산입구,0426,서울역,17.5,17.5,,,0,"1,450",N,9단계
4310,청계산입구,0427,숙대입구,17.2,17.2,,,0,"1,450",N,9단계
4310,청계산입구,0428,삼각지,16.0,16.0,,,0,"1,450",N,9단계
4310,청계산입구,0429,신용산,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,0430,이촌,14.0,14.0,,,0,"1,350",N,9단계
4310,청계산입구,0431,동작,11.3,11.3,,,0,"1,350",N,9단계
4310,청계산입구,0432,총신대입구,12.0,12.0,,,0,"1,350",N,9단계
4310,청계산입구,0433,사당,11.2,11.2,,,0,"1,350",N,9단계
4310,청계산입구,0434,남태령,12.8,12.8,,,0,"1,350",N,9단계
4310,청계산입구,2511,방화,32.1,32.1,,,0,"1,750",N,9단계
4310,청계산입구,2512,개화산,31.2,31.2,,,0,"1,750",N,9단계
4310,청계산입구,2513,김포공항,30.0,30.0,,,0,"1,650",N,9단계
4310,청계산입구,2514,송정,29.7,29.7,,,0,"1,650",N,9단계
4310,청계산입구,2515,마곡,28.6,28.6,,,0,"1,650",N,9단계
4310,청계산입구,2516,발산,27.4,27.4,,,0,"1,650",N,9단계
4310,청계산입구,2517,우장산,26.3,26.3,,,0,"1,650",N,9단계
4310,청계산입구,2518,화곡,25.3,25.3,,,0,"1,650",N,9단계
4310,청계산입구,2519,까치산,24.1,24.1,,,0,"1,550",N,9단계
4310,청계산입구,2520,신정,22.8,22.8,,,0,"1,550",N,9단계
4310,청계산입구,2521,목동,22.0,22.0,,,0,"1,550",N,9단계
4310,청계산입구,2522,오목교,21.1,21.1,,,0,"1,550",N,9단계
4310,청계산입구,2523,양평(5호선),20.0,20.0,,,0,"1,450",N,9단계
4310,청계산입구,2524,영등포구청,19.2,19.2,,,0,"1,450",N,9단계
4310,청계산입구,2525,영등포시장,18.3,18.3,,,0,"1,450",N,9단계
4310,청계산입구,2526,신길,17.2,17.2,,,0,"1,450",N,9단계
4310,청계산입구,2527,여의도,16.9,16.9,,,0,"1,450",N,9단계
4310,청계산입구,2528,여의나루,17.9,17.9,,,0,"1,450",N,9단계
4310,청계산입구,2529,마포,18.9,18.9,,,0,"1,450",N,9단계
4310,청계산입구,2530,공덕,18.1,18.1,,,0,"1,450",N,9단계
4310,청계산입구,2531,애오개,19.2,19.2,,,0,"1,450",N,9단계
4310,청계산입구,2532,충정로,18.5,18.5,,,0,"1,450",N,9단계
4310,청계산입구,2533,서대문,18.8,18.8,,,0,"1,450",N,9단계
4310,청계산입구,2534,광화문,17.7,17.7,,,0,"1,450",N,9단계
4310,청계산입구,2535,종로3가,16.5,16.5,,,0,"1,450",N,9단계
4310,청계산입구,2536,을지로4가,16.2,16.2,,,0,"1,450",N,9단계
4310,청계산입구,2537,동대문역사문화공원,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2538,청구,14.4,14.4,,,0,"1,350",N,9단계
4310,청계산입구,2539,신금호,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2540,행당,15.5,15.5,,,0,"1,450",N,9단계
4310,청계산입구,2541,왕십리,14.6,14.6,,,0,"1,350",N,9단계
4310,청계산입구,2542,마장,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2543,답십리,16.3,16.3,,,0,"1,450",N,9단계
4310,청계산입구,2544,장한평,16.8,16.8,,,0,"1,450",N,9단계
4310,청계산입구,2545,군자,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2546,아차산,16.3,16.3,,,0,"1,450",N,9단계
4310,청계산입구,2547,광나루,17.8,17.8,,,0,"1,450",N,9단계
4310,청계산입구,2548,천호,16.0,16.0,,,0,"1,450",N,9단계
4310,청계산입구,2549,강동,16.8,16.8,,,0,"1,450",N,9단계
4310,청계산입구,2550,길동,17.7,17.7,,,0,"1,450",N,9단계
4310,청계산입구,2551,굽은다리,18.5,18.5,,,0,"1,450",N,9단계
4310,청계산입구,2552,명일,19.2,19.2,,,0,"1,450",N,9단계
4310,청계산입구,2553,고덕,20.4,20.4,,,0,"1,550",N,9단계
4310,청계산입구,2554,상일동,21.5,21.5,,,0,"1,550",N,9단계
4310,청계산입구,2562,강일,22.2,22.2,,,0,"1,550",N,9단계
4310,청계산입구,2563,미사,23.9,23.9,,,0,"1,550",N,9단계
4310,청계산입구,2564,하남풍산,25.9,25.9,,,0,"1,650",N,9단계
4310,청계산입구,2565,하남시청,27.3,27.3,,,0,"1,650",N,9단계
4310,청계산입구,2566,하남검단산,28.9,28.9,,,0,"1,650",N,9단계
4310,청계산입구,2555,둔촌동,17.6,17.6,,,0,"1,450",N,9단계
4310,청계산입구,2556,올림픽공원,16.2,16.2,,,0,"1,450",N,9단계
4310,청계산입구,2557,방이,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2558,오금,14.4,14.4,,,0,"1,350",N,9단계
4310,청계산입구,2559,개롱,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2560,거여,16.2,16.2,,,0,"1,450",N,9단계
4310,청계산입구,2561,마천,17.1,17.1,,,0,"1,450",N,9단계
4310,청계산입구,2611,응암,26.8,26.8,,,0,"1,650",N,9단계
4310,청계산입구,2612,역촌,25.7,25.7,,,0,"1,650",N,9단계
4310,청계산입구,2613,불광,24.9,24.9,,,0,"1,550",N,9단계
4310,청계산입구,2614,독바위,25.8,25.8,,,0,"1,650",N,9단계
4310,청계산입구,2615,연신내,26.2,26.2,,,0,"1,650",N,9단계
4310,청계산입구,2616,구산,27.1,27.1,,,0,"1,650",N,9단계
4310,청계산입구,2617,새절,26.3,26.3,,,0,"1,650",N,9단계
4310,청계산입구,2618,증산,25.4,25.4,,,0,"1,650",N,9단계
4310,청계산입구,2619,디지털미디어시티,24.3,24.3,,,0,"1,550",N,9단계
4310,청계산입구,2620,월드컵경기장,23.9,23.9,,,0,"1,550",N,9단계
4310,청계산입구,2621,마포구청,23.1,23.1,,,0,"1,550",N,9단계
4310,청계산입구,2622,망원,22.1,22.1,,,0,"1,550",N,9단계
4310,청계산입구,2623,합정,21.3,21.3,,,0,"1,550",N,9단계
4310,청계산입구,2624,상수,20.9,20.9,,,0,"1,550",N,9단계
4310,청계산입구,2625,광흥창,20.0,20.0,,,0,"1,450",N,9단계
4310,청계산입구,2626,대흥,19.0,19.0,,,0,"1,450",N,9단계
4310,청계산입구,2627,공덕,18.1,18.1,,,0,"1,450",N,9단계
4310,청계산입구,2628,효창공원앞,17.2,17.2,,,0,"1,450",N,9단계
4310,청계산입구,2629,삼각지,16.0,16.0,,,0,"1,450",N,9단계
4310,청계산입구,2630,녹사평,17.1,17.1,,,0,"1,450",N,9단계
4310,청계산입구,2631,이태원,16.3,16.3,,,0,"1,450",N,9단계
4310,청계산입구,2632,한강진,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2633,버티고개,14.3,14.3,,,0,"1,350",N,9단계
4310,청계산입구,2634,약수,13.6,13.6,,,0,"1,350",N,9단계
4310,청계산입구,2635,청구,14.4,14.4,,,0,"1,350",N,9단계
4310,청계산입구,2636,신당,15.1,15.1,,,0,"1,450",N,9단계
4310,청계산입구,2637,동묘앞,15.7,15.7,,,0,"1,450",N,9단계
4310,청계산입구,2638,창신,16.6,16.6,,,0,"1,450",N,9단계
4310,청계산입구,2639,보문,17.4,17.4,,,0,"1,450",N,9단계
4310,청계산입구,2640,안암,18.3,18.3,,,0,"1,450",N,9단계
4310,청계산입구,2641,고려대,19.1,19.1,,,0,"1,450",N,9단계
4310,청계산입구,2642,월곡,20.5,20.5,,,0,"1,550",N,9단계
4310,청계산입구,2643,상월곡,21.3,21.3,,,0,"1,550",N,9단계
4310,청계산입구,2644,돌곶이,22.1,22.1,,,0,"1,550",N,9단계
4310,청계산입구,2645,석계,21.4,21.4,,,0,"1,550",N,9단계
4310,청계산입구,2646,태릉입구,22.2,22.2,,,0,"1,550",N,9단계
4310,청계산입구,2647,화랑대,23.1,23.1,,,0,"1,550",N,9단계
4310,청계산입구,2648,봉화산,23.8,23.8,,,0,"1,550",N,9단계
4310,청계산입구,2649,신내,22.5,22.5,,,0,"1,550",N,9단계
4310,청계산입구,2711,장암,31.6,31.6,,,0,"1,750",N,9단계
4310,청계산입구,2712,도봉산,30.2,30.2,,,0,"1,750",N,9단계
4310,청계산입구,2713,수락산,29.0,29.0,,,0,"1,650",N,9단계
4310,청계산입구,2714,마들,27.6,27.6,,,0,"1,650",N,9단계
4310,청계산입구,2715,노원,26.4,26.4,,,0,"1,650",N,9단계
4310,청계산입구,2716,중계,25.3,25.3,,,0,"1,650",N,9단계
4310,청계산입구,2717,하계,24.3,24.3,,,0,"1,550",N,9단계
4310,청계산입구,2718,공릉,23.0,23.0,,,0,"1,550",N,9단계
4310,청계산입구,2719,태릉입구,22.2,22.2,,,0,"1,550",N,9단계
4310,청계산입구,2720,먹골,21.7,21.7,,,0,"1,550",N,9단계
4310,청계산입구,2721,중화,20.8,20.8,,,0,"1,550",N,9단계
4310,청계산입구,2722,상봉,19.8,19.8,,,0,"1,450",N,9단계
4310,청계산입구,2723,면목,19.0,19.0,,,0,"1,450",N,9단계
4310,청계산입구,2724,사가정,18.1,18.1,,,0,"1,450",N,9단계
4310,청계산입구,2725,용마산,17.3,17.3,,,0,"1,450",N,9단계
4310,청계산입구,2726,중곡,16.4,16.4,,,0,"1,450",N,9단계
4310,청계산입구,2727,군자,15.3,15.3,,,0,"1,450",N,9단계
4310,청계산입구,2728,어린이대공원,14.2,14.2,,,0,"1,350",N,9단계
4310,청계산입구,2729,건대입구,13.4,13.4,,,0,"1,350",N,9단계
